venta_id;fecha;producto_id;cliente_id;tienda_id;vendedor_id;cantidad;precio_unitario;costo_unitario;descuento_porcentaje;venta_neta;costo_total;utilidad
1719;2025-07-07;1;97;1;1;1;242.37;174;0;242.37;174;68.37
1720;2024-09-25;5;245;5;10;5;69.39;47;0;346.95;235;111.95
1721;2023-05-12;11;118;1;1;2;519.38;363;0;1038.76;726;312.76
1722;2023-05-23;15;439;2;12;4;74.85;55;5;284.43;220;64.43
1723;2025-09-19;16;390;3;8;2;142.24;105;0;284.48;210;74.48
1724;2024-10-08;21;306;2;7;4;382.02;244;5;1451.68;976;475.68
1725;2025-06-20;20;474;3;3;4;479.99;293;5;1823.96;1172;651.96
1726;2024-01-26;2;46;5;15;2;1150.48;670;0;2300.96;1340;960.96
1727;2024-07-08;25;294;4;14;1;978.48;682;15;831.71;682;149.71
1728;2024-03-17;2;86;1;1;3;1150.48;670;0;3451.44;2010;1441.44
1729;2024-12-16;19;304;3;13;1;244.74;140;5;232.5;140;92.5
1730;2025-09-09;11;246;3;3;5;519.38;363;0;2596.9;1815;781.9
1731;2024-12-02;2;13;2;12;2;1150.48;670;5;2185.91;1340;845.91
1732;2024-12-30;25;19;4;9;5;978.48;682;0;4892.4;3410;1482.4
1733;2024-09-04;10;495;4;4;1;1154.83;660;0;1154.83;660;494.83
1734;2025-04-26;17;327;1;6;3;439.51;310;0;1318.53;930;388.53
1735;2023-11-19;4;403;3;3;4;1059.28;606;0;4237.12;2424;1813.12
1736;2025-12-07;19;474;5;15;2;244.74;140;0;489.48;280;209.48
1737;2024-01-18;17;309;2;12;5;439.51;310;15;1867.92;1550;317.92
1738;2023-05-19;25;12;1;11;3;978.48;682;0;2935.44;2046;889.44
1739;2023-05-04;4;387;3;3;2;1059.28;606;0;2118.56;1212;906.56
1740;2025-03-01;20;129;3;3;5;479.99;293;0;2399.95;1465;934.95
1741;2023-08-30;23;146;5;15;4;1081.01;680;0;4324.04;2720;1604.04
1742;2023-05-28;26;66;4;9;2;835.82;478;10;1504.48;956;548.48
1743;2024-10-23;3;401;4;4;4;212.75;123;15;723.35;492;231.35
1744;2024-10-22;5;404;2;2;3;69.39;47;10;187.35;141;46.35
1745;2025-09-09;17;249;2;12;4;439.51;310;0;1758.04;1240;518.04
1746;2025-05-14;16;216;2;2;1;142.24;105;0;142.24;105;37.24
1747;2024-01-06;21;130;1;6;5;382.02;244;0;1910.1;1220;690.1
1748;2025-01-27;19;331;3;13;3;244.74;140;0;734.22;420;314.22
1749;2024-10-17;13;80;4;9;4;770.23;523;0;3080.92;2092;988.92
1750;2024-08-01;12;3;4;14;4;181.86;114;0;727.44;456;271.44
1751;2024-12-20;15;121;2;12;2;74.85;55;0;149.7;110;39.7
1752;2025-09-06;18;413;2;2;5;377.84;282;10;1700.28;1410;290.28
1753;2024-08-14;2;315;1;1;2;1150.48;670;0;2300.96;1340;960.96
1754;2023-01-21;7;132;2;2;5;522.78;346;15;2221.81;1730;491.81
1755;2025-12-31;24;131;4;9;1;405.54;306;0;405.54;306;99.54
1756;2025-05-07;24;251;5;10;1;405.54;306;15;344.71;306;38.71
1757;2023-12-30;17;364;5;10;1;439.51;310;0;439.51;310;129.51
1758;2023-05-27;19;314;2;12;2;244.74;140;5;465.01;280;185.01
1759;2025-12-03;7;393;2;2;2;522.78;346;15;888.73;692;196.73
1760;2024-08-18;21;125;1;11;5;382.02;244;0;1910.1;1220;690.1
1761;2025-04-24;11;123;2;2;5;519.38;363;0;2596.9;1815;781.9
1762;2023-11-16;11;94;4;14;1;519.38;363;5;493.41;363;130.41
1763;2024-01-07;14;412;3;3;2;361.58;231;0;723.16;462;261.16
1764;2023-01-20;22;260;5;10;2;96.8;77;15;164.56;154;10.56
1765;2025-12-19;15;367;1;11;1;74.85;55;10;67.36;55;12.36
1766;2025-04-05;21;404;3;3;1;382.02;244;10;343.82;244;99.82
1767;2024-01-25;10;340;2;7;2;1154.83;660;0;2309.66;1320;989.66
1768;2025-07-24;1;214;5;15;3;242.37;174;15;618.04;522;96.04
1769;2024-12-26;20;478;5;5;5;479.99;293;0;2399.95;1465;934.95
1770;2023-12-23;8;361;2;2;4;919.26;614;5;3493.19;2456;1037.19
1771;2025-11-02;12;394;1;6;2;181.86;114;15;309.16;228;81.16
1772;2025-08-29;1;345;2;7;3;242.37;174;5;690.75;522;168.75
1773;2023-08-08;11;56;4;4;3;519.38;363;5;1480.23;1089;391.23
1774;2024-04-14;6;335;1;11;1;125.45;96;5;119.18;96;23.18
1775;2023-04-06;25;297;5;10;4;978.48;682;10;3522.53;2728;794.53
1776;2024-05-05;20;446;5;10;3;479.99;293;0;1439.97;879;560.97
1777;2025-06-18;15;144;1;1;4;74.85;55;5;284.43;220;64.43
1778;2023-01-30;10;26;5;5;2;1154.83;660;5;2194.18;1320;874.18
1779;2025-04-17;6;189;5;5;2;125.45;96;10;225.81;192;33.81
1780;2023-09-22;4;491;1;6;3;1059.28;606;10;2860.06;1818;1042.06
1781;2023-06-15;24;113;1;11;2;405.54;306;15;689.42;612;77.42
1782;2024-08-31;24;282;3;13;4;405.54;306;0;1622.16;1224;398.16
1783;2025-01-23;7;142;2;12;1;522.78;346;15;444.36;346;98.36
1784;2024-06-01;4;305;2;2;1;1059.28;606;0;1059.28;606;453.28
1785;2025-01-15;4;92;4;4;5;1059.28;606;15;4501.94;3030;1471.94
1786;2025-10-24;12;140;2;7;5;181.86;114;0;909.3;570;339.3
1787;2023-07-08;2;168;1;6;3;1150.48;670;15;2933.72;2010;923.72
1788;2023-08-19;6;128;2;2;2;125.45;96;15;213.26;192;21.26
1789;2023-08-29;18;211;3;13;2;377.84;282;5;717.9;564;153.9
1790;2024-06-06;13;126;4;9;1;770.23;523;5;731.72;523;208.72
1791;2024-05-11;21;317;4;9;2;382.02;244;15;649.43;488;161.43
1792;2025-08-30;25;91;2;12;1;978.48;682;15;831.71;682;149.71
1793;2023-08-06;2;285;3;8;3;1150.48;670;0;3451.44;2010;1441.44
1794;2024-04-09;7;83;2;2;5;522.78;346;0;2613.9;1730;883.9
1795;2024-06-10;20;92;2;7;1;479.99;293;15;407.99;293;114.99
1796;2023-09-04;18;447;3;13;3;377.84;282;10;1020.17;846;174.17
1797;2024-10-16;3;164;1;11;2;212.75;123;10;382.95;246;136.95
1798;2025-09-25;15;436;3;3;3;74.85;55;15;190.87;165;25.87
1799;2024-01-21;24;212;1;1;1;405.54;306;0;405.54;306;99.54
1800;2024-09-07;18;358;5;15;2;377.84;282;0;755.68;564;191.68
1801;2025-04-18;21;357;3;8;1;382.02;244;10;343.82;244;99.82
1802;2025-06-23;18;235;3;3;4;377.84;282;15;1284.66;1128;156.66
1803;2025-06-10;26;29;3;8;4;835.82;478;0;3343.28;1912;1431.28
1804;2023-03-22;13;192;4;9;1;770.23;523;0;770.23;523;247.23
1805;2023-07-26;10;328;4;14;3;1154.83;660;5;3291.27;1980;1311.27
1806;2025-12-21;18;350;1;6;2;377.84;282;0;755.68;564;191.68
1807;2024-08-06;5;491;4;4;4;69.39;47;15;235.93;188;47.93
1808;2023-11-28;20;185;1;6;1;479.99;293;0;479.99;293;186.99
1809;2023-08-10;24;471;4;14;3;405.54;306;0;1216.62;918;298.62
1810;2024-11-02;13;260;1;1;2;770.23;523;0;1540.46;1046;494.46
1811;2025-11-30;13;138;5;5;5;770.23;523;15;3273.48;2615;658.48
1812;2023-06-10;25;81;4;14;4;978.48;682;0;3913.92;2728;1185.92
1813;2023-08-20;21;484;4;14;5;382.02;244;0;1910.1;1220;690.1
1814;2025-12-25;25;81;5;10;2;978.48;682;5;1859.11;1364;495.11
1815;2024-05-08;1;448;5;15;5;242.37;174;10;1090.66;870;220.66
1816;2024-02-14;16;50;4;9;2;142.24;105;0;284.48;210;74.48
1817;2023-12-24;12;141;4;14;4;181.86;114;0;727.44;456;271.44
1818;2023-03-17;20;221;1;1;3;479.99;293;10;1295.97;879;416.97
1819;2025-10-02;10;44;5;15;3;1154.83;660;0;3464.49;1980;1484.49
1820;2025-09-18;7;167;1;1;4;522.78;346;0;2091.12;1384;707.12
1821;2025-06-12;18;164;2;2;5;377.84;282;0;1889.2;1410;479.2
1822;2024-10-03;9;341;4;4;3;316.86;233;5;903.05;699;204.05
1823;2023-09-25;6;63;1;1;5;125.45;96;0;627.25;480;147.25
1824;2023-05-12;15;85;5;5;1;74.85;55;10;67.36;55;12.36
1825;2023-06-01;20;396;5;10;4;479.99;293;0;1919.96;1172;747.96
1826;2025-05-15;20;400;4;9;4;479.99;293;0;1919.96;1172;747.96
1827;2023-07-22;26;500;4;9;2;835.82;478;0;1671.64;956;715.64
1828;2023-07-04;13;280;5;10;1;770.23;523;5;731.72;523;208.72
1829;2023-09-01;12;85;3;8;2;181.86;114;0;363.72;228;135.72
1830;2024-02-10;14;409;5;15;5;361.58;231;0;1807.9;1155;652.9
1831;2023-01-06;25;259;3;13;3;978.48;682;15;2495.12;2046;449.12
1832;2024-03-12;3;381;3;3;1;212.75;123;5;202.11;123;79.11
1833;2025-04-06;8;72;4;14;2;919.26;614;0;1838.52;1228;610.52
1834;2023-07-21;8;227;2;2;1;919.26;614;5;873.3;614;259.3
1835;2023-11-20;12;102;4;9;4;181.86;114;0;727.44;456;271.44
1836;2024-05-03;7;445;5;5;5;522.78;346;15;2221.81;1730;491.81
1837;2025-07-31;24;324;2;12;4;405.54;306;5;1541.05;1224;317.05
1838;2024-04-09;17;416;1;1;1;439.51;310;0;439.51;310;129.51
1839;2023-04-28;8;8;1;11;3;919.26;614;10;2482.0;1842;640.0
1840;2023-05-14;9;447;4;14;3;316.86;233;10;855.52;699;156.52
1841;2025-09-08;7;66;3;3;1;522.78;346;15;444.36;346;98.36
1842;2024-03-23;16;470;4;9;2;142.24;105;5;270.26;210;60.26
1843;2024-10-14;18;238;2;2;3;377.84;282;5;1076.84;846;230.84
1844;2023-06-11;10;84;4;9;5;1154.83;660;0;5774.15;3300;2474.15
1845;2025-04-28;12;338;5;5;3;181.86;114;5;518.3;342;176.3
1846;2024-04-21;20;238;2;2;3;479.99;293;5;1367.97;879;488.97
1847;2025-02-12;13;188;4;9;1;770.23;523;5;731.72;523;208.72
1848;2025-09-09;21;290;4;4;3;382.02;244;0;1146.06;732;414.06
1849;2024-12-18;20;175;4;4;3;479.99;293;0;1439.97;879;560.97
1850;2025-07-09;8;94;3;13;2;919.26;614;0;1838.52;1228;610.52
1851;2023-01-04;22;139;3;8;3;96.8;77;5;275.88;231;44.88
1852;2024-05-05;15;131;1;11;5;74.85;55;15;318.11;275;43.11
1853;2025-06-26;9;49;5;5;4;316.86;233;0;1267.44;932;335.44
1854;2025-03-03;6;169;1;11;5;125.45;96;10;564.52;480;84.52
1855;2025-11-24;25;66;3;13;1;978.48;682;15;831.71;682;149.71
1856;2025-04-12;5;209;5;15;5;69.39;47;0;346.95;235;111.95
1857;2023-07-24;18;402;5;15;1;377.84;282;0;377.84;282;95.84
1858;2024-05-07;13;214;5;15;2;770.23;523;0;1540.46;1046;494.46
1859;2025-03-30;7;477;2;7;2;522.78;346;0;1045.56;692;353.56
1860;2024-04-16;2;362;3;3;1;1150.48;670;0;1150.48;670;480.48
1861;2025-07-07;12;362;1;1;2;181.86;114;0;363.72;228;135.72
1862;2025-12-03;5;117;2;12;5;69.39;47;0;346.95;235;111.95
1863;2025-03-03;5;65;5;15;3;69.39;47;15;176.94;141;35.94
1864;2025-11-15;3;147;5;15;3;212.75;123;15;542.51;369;173.51
1865;2024-01-16;23;40;5;10;1;1081.01;680;0;1081.01;680;401.01
1866;2023-12-14;24;359;5;5;5;405.54;306;10;1824.93;1530;294.93
1867;2023-10-07;11;228;2;7;4;519.38;363;0;2077.52;1452;625.52
1868;2023-03-01;14;51;2;2;5;361.58;231;15;1536.71;1155;381.71
1869;2023-01-26;13;250;1;1;4;770.23;523;0;3080.92;2092;988.92
1870;2025-08-29;19;471;4;14;2;244.74;140;0;489.48;280;209.48
1871;2024-03-20;1;182;3;8;4;242.37;174;5;921.01;696;225.01
1872;2024-08-13;9;119;5;5;4;316.86;233;15;1077.32;932;145.32
1873;2023-11-16;18;213;2;12;5;377.84;282;5;1794.74;1410;384.74
1874;2023-09-30;5;395;5;15;3;69.39;47;15;176.94;141;35.94
1875;2023-11-04;17;378;1;6;5;439.51;310;0;2197.55;1550;647.55
1876;2024-10-18;19;335;1;1;3;244.74;140;15;624.09;420;204.09
1877;2025-11-06;6;170;1;11;1;125.45;96;15;106.63;96;10.63
1878;2025-05-26;2;473;2;7;2;1150.48;670;0;2300.96;1340;960.96
1879;2024-09-11;9;395;3;13;1;316.86;233;0;316.86;233;83.86
1880;2023-09-23;1;22;3;8;2;242.37;174;10;436.27;348;88.27
1881;2023-10-08;13;311;1;1;2;770.23;523;15;1309.39;1046;263.39
1882;2025-06-23;3;381;1;6;2;212.75;123;10;382.95;246;136.95
1883;2025-04-14;2;295;3;8;1;1150.48;670;10;1035.43;670;365.43
1884;2025-03-06;19;333;2;2;4;244.74;140;0;978.96;560;418.96
1885;2024-05-19;17;438;3;8;2;439.51;310;0;879.02;620;259.02
1886;2023-09-21;13;109;1;6;1;770.23;523;0;770.23;523;247.23
1887;2024-04-09;20;302;2;7;3;479.99;293;0;1439.97;879;560.97
1888;2025-03-23;22;111;2;2;4;96.8;77;0;387.2;308;79.2
1889;2024-02-02;24;27;2;2;5;405.54;306;15;1723.55;1530;193.55
1890;2024-12-09;7;458;1;6;4;522.78;346;10;1882.01;1384;498.01
1891;2025-05-10;4;33;4;9;4;1059.28;606;0;4237.12;2424;1813.12
1892;2025-09-26;2;365;5;10;4;1150.48;670;0;4601.92;2680;1921.92
1893;2023-08-22;1;361;5;15;4;242.37;174;0;969.48;696;273.48
1894;2025-11-17;25;91;2;2;1;978.48;682;10;880.63;682;198.63
1895;2023-08-08;12;423;1;11;2;181.86;114;5;345.53;228;117.53
1896;2023-01-07;8;246;4;9;3;919.26;614;0;2757.78;1842;915.78
1897;2025-10-17;3;254;4;14;2;212.75;123;15;361.68;246;115.68
1898;2025-08-31;17;114;2;2;2;439.51;310;15;747.17;620;127.17
1899;2025-04-13;14;217;1;1;1;361.58;231;0;361.58;231;130.58
1900;2023-11-11;14;175;2;7;1;361.58;231;0;361.58;231;130.58
1901;2025-03-26;8;384;4;9;2;919.26;614;0;1838.52;1228;610.52
1902;2023-09-05;2;243;1;11;4;1150.48;670;0;4601.92;2680;1921.92
1903;2025-06-26;5;338;5;5;5;69.39;47;0;346.95;235;111.95
1904;2023-03-27;15;47;2;7;5;74.85;55;15;318.11;275;43.11
1905;2025-07-14;16;265;5;10;1;142.24;105;0;142.24;105;37.24
1906;2025-01-27;1;28;5;15;2;242.37;174;5;460.5;348;112.5
1907;2025-04-16;22;222;1;1;5;96.8;77;15;411.4;385;26.4
1908;2025-02-12;24;399;1;11;3;405.54;306;5;1155.79;918;237.79
1909;2023-04-23;4;97;1;11;5;1059.28;606;0;5296.4;3030;2266.4
1910;2024-07-26;24;78;2;12;2;405.54;306;15;689.42;612;77.42
1911;2023-02-11;16;247;1;6;2;142.24;105;15;241.81;210;31.81
1912;2024-04-11;12;485;5;15;2;181.86;114;5;345.53;228;117.53
1913;2023-05-06;22;399;3;3;2;96.8;77;0;193.6;154;39.6
1914;2023-12-28;8;14;4;4;1;919.26;614;0;919.26;614;305.26
1915;2024-02-05;16;207;5;5;1;142.24;105;0;142.24;105;37.24
1916;2024-06-20;11;310;4;14;5;519.38;363;5;2467.05;1815;652.05
1917;2024-06-10;9;146;1;1;4;316.86;233;0;1267.44;932;335.44
1918;2025-06-18;6;65;4;4;1;125.45;96;5;119.18;96;23.18
1919;2024-01-08;11;309;4;14;1;519.38;363;0;519.38;363;156.38
1920;2023-01-13;25;317;4;9;5;978.48;682;0;4892.4;3410;1482.4
1921;2023-12-21;7;1;1;6;1;522.78;346;0;522.78;346;176.78
1922;2025-07-22;25;42;3;8;4;978.48;682;5;3718.22;2728;990.22
1923;2024-12-15;1;77;3;13;1;242.37;174;15;206.01;174;32.01
1924;2023-12-30;22;4;1;1;2;96.8;77;0;193.6;154;39.6
1925;2024-12-25;22;358;1;6;2;96.8;77;0;193.6;154;39.6
1926;2024-03-29;16;229;3;13;4;142.24;105;0;568.96;420;148.96
1927;2023-05-08;18;429;4;9;3;377.84;282;0;1133.52;846;287.52
1928;2025-03-01;19;313;1;1;5;244.74;140;0;1223.7;700;523.7
1929;2025-11-23;6;455;4;4;2;125.45;96;0;250.9;192;58.9
1930;2024-10-19;16;137;3;3;2;142.24;105;0;284.48;210;74.48
1931;2024-12-11;21;205;5;10;5;382.02;244;0;1910.1;1220;690.1
1932;2023-04-19;12;254;2;12;3;181.86;114;10;491.02;342;149.02
1933;2025-07-27;23;482;4;9;3;1081.01;680;10;2918.73;2040;878.73
1934;2025-01-11;21;428;4;4;1;382.02;244;10;343.82;244;99.82
1935;2025-10-26;12;418;3;13;2;181.86;114;5;345.53;228;117.53
1936;2024-03-07;10;148;2;2;2;1154.83;660;0;2309.66;1320;989.66
1937;2025-03-14;25;471;3;13;4;978.48;682;0;3913.92;2728;1185.92
1938;2025-08-06;21;475;3;3;1;382.02;244;0;382.02;244;138.02
1939;2025-02-12;21;399;3;8;2;382.02;244;0;764.04;488;276.04
1940;2025-06-04;5;184;2;7;1;69.39;47;0;69.39;47;22.39
1941;2023-03-08;22;55;5;10;4;96.8;77;0;387.2;308;79.2
1942;2024-04-07;16;184;3;8;3;142.24;105;0;426.72;315;111.72
1943;2024-08-16;21;371;4;9;1;382.02;244;0;382.02;244;138.02
1944;2024-12-14;21;279;1;1;2;382.02;244;0;764.04;488;276.04
1945;2023-04-05;22;211;4;4;2;96.8;77;5;183.92;154;29.92
1946;2024-02-23;6;402;4;4;2;125.45;96;0;250.9;192;58.9
1947;2023-01-20;26;486;4;14;4;835.82;478;0;3343.28;1912;1431.28
1948;2024-11-26;4;362;2;7;4;1059.28;606;5;4025.26;2424;1601.26
1949;2025-11-28;10;422;3;3;4;1154.83;660;0;4619.32;2640;1979.32
1950;2023-08-09;10;316;3;8;3;1154.83;660;10;3118.04;1980;1138.04
1951;2024-06-13;2;414;2;2;1;1150.48;670;5;1092.96;670;422.96
1952;2025-04-11;22;343;2;2;2;96.8;77;15;164.56;154;10.56
1953;2024-06-10;4;230;5;5;1;1059.28;606;0;1059.28;606;453.28
1954;2025-01-31;5;103;2;2;2;69.39;47;0;138.78;94;44.78
1955;2025-02-27;18;241;2;7;5;377.84;282;10;1700.28;1410;290.28
1956;2023-04-19;14;248;3;3;2;361.58;231;5;687.0;462;225.0
1957;2023-12-28;22;326;4;4;1;96.8;77;15;82.28;77;5.28
1958;2023-09-25;13;368;4;4;1;770.23;523;0;770.23;523;247.23
1959;2023-11-21;21;345;2;2;2;382.02;244;0;764.04;488;276.04
1960;2025-10-17;19;272;1;11;2;244.74;140;0;489.48;280;209.48
1961;2023-07-19;13;134;5;15;3;770.23;523;0;2310.69;1569;741.69
1962;2025-11-17;24;86;1;1;5;405.54;306;5;1926.32;1530;396.32
1963;2024-12-11;2;230;2;2;3;1150.48;670;10;3106.3;2010;1096.3
1964;2023-09-29;4;379;1;11;2;1059.28;606;10;1906.7;1212;694.7
1965;2025-06-17;1;276;2;2;3;242.37;174;0;727.11;522;205.11
1966;2024-01-08;6;331;3;8;1;125.45;96;0;125.45;96;29.45
1967;2025-10-15;5;191;4;9;3;69.39;47;0;208.17;141;67.17
1968;2024-06-07;20;141;1;6;3;479.99;293;0;1439.97;879;560.97
1969;2025-06-10;13;127;1;11;3;770.23;523;0;2310.69;1569;741.69
1970;2024-07-16;19;499;3;3;5;244.74;140;5;1162.52;700;462.52
1971;2024-01-29;3;290;1;1;5;212.75;123;0;1063.75;615;448.75
1972;2025-08-04;1;231;5;10;3;242.37;174;0;727.11;522;205.11
1973;2023-09-09;13;186;2;12;4;770.23;523;15;2618.78;2092;526.78
1974;2024-07-19;12;205;5;15;4;181.86;114;0;727.44;456;271.44
1975;2023-05-04;23;315;5;10;3;1081.01;680;10;2918.73;2040;878.73
1976;2024-03-16;15;203;2;12;3;74.85;55;15;190.87;165;25.87
1977;2023-02-23;24;367;5;10;3;405.54;306;0;1216.62;918;298.62
1978;2025-05-09;14;129;2;7;1;361.58;231;15;307.34;231;76.34
1979;2023-08-15;25;260;4;14;2;978.48;682;0;1956.96;1364;592.96
1980;2024-07-22;15;130;1;11;3;74.85;55;5;213.32;165;48.32
1981;2025-02-19;26;224;5;10;3;835.82;478;0;2507.46;1434;1073.46
1982;2024-12-27;17;174;2;12;5;439.51;310;0;2197.55;1550;647.55
1983;2025-07-05;21;323;3;8;4;382.02;244;0;1528.08;976;552.08
1984;2025-08-04;5;280;5;10;3;69.39;47;5;197.76;141;56.76
1985;2025-03-01;22;428;3;8;3;96.8;77;0;290.4;231;59.4
1986;2024-04-05;21;475;3;8;3;382.02;244;0;1146.06;732;414.06
1987;2025-10-24;24;219;3;3;4;405.54;306;5;1541.05;1224;317.05
1988;2024-03-26;3;264;2;2;1;212.75;123;0;212.75;123;89.75
1989;2023-07-23;19;342;2;7;1;244.74;140;0;244.74;140;104.74
1990;2024-09-25;24;372;2;12;1;405.54;306;5;385.26;306;79.26
1991;2024-12-03;3;344;5;10;5;212.75;123;0;1063.75;615;448.75
1992;2023-10-05;24;471;3;8;3;405.54;306;15;1034.13;918;116.13
1993;2023-05-23;18;319;5;15;3;377.84;282;0;1133.52;846;287.52
1994;2024-07-20;18;353;3;13;4;377.84;282;0;1511.36;1128;383.36
1995;2023-05-28;21;455;5;5;5;382.02;244;0;1910.1;1220;690.1
1996;2024-04-24;1;114;2;7;4;242.37;174;0;969.48;696;273.48
1997;2023-07-22;21;9;2;7;1;382.02;244;0;382.02;244;138.02
1998;2024-04-18;11;462;3;8;5;519.38;363;10;2337.21;1815;522.21
1999;2023-08-26;12;246;5;15;5;181.86;114;0;909.3;570;339.3
2000;2024-10-01;21;399;3;3;5;382.02;244;15;1623.58;1220;403.58
2001;2024-08-27;26;39;3;8;1;835.82;478;10;752.24;478;274.24
2002;2025-08-01;26;496;1;1;4;835.82;478;0;3343.28;1912;1431.28
2003;2025-12-15;18;325;3;3;5;377.84;282;0;1889.2;1410;479.2
2004;2025-04-07;8;163;1;1;3;919.26;614;10;2482.0;1842;640.0
2005;2023-04-04;6;63;2;2;2;125.45;96;10;225.81;192;33.81
2006;2023-07-10;4;232;2;2;4;1059.28;606;0;4237.12;2424;1813.12
2007;2025-11-02;16;299;4;14;5;142.24;105;0;711.2;525;186.2
2008;2024-02-25;3;242;1;6;5;212.75;123;15;904.19;615;289.19
2009;2025-02-03;7;434;2;7;2;522.78;346;0;1045.56;692;353.56
2010;2023-08-07;22;341;5;10;4;96.8;77;10;348.48;308;40.48
2011;2025-01-01;15;248;1;6;3;74.85;55;0;224.55;165;59.55
2012;2023-06-15;13;103;3;8;3;770.23;523;15;1964.09;1569;395.09
2013;2025-07-27;8;223;1;6;4;919.26;614;15;3125.48;2456;669.48
2014;2024-03-05;17;195;5;10;2;439.51;310;5;835.07;620;215.07
2015;2024-05-25;5;303;1;6;4;69.39;47;0;277.56;188;89.56
2016;2023-06-11;14;397;1;6;5;361.58;231;15;1536.71;1155;381.71
2017;2024-08-31;18;82;3;8;5;377.84;282;10;1700.28;1410;290.28
2018;2025-07-03;26;461;1;1;5;835.82;478;0;4179.1;2390;1789.1
2019;2024-07-29;25;417;2;2;5;978.48;682;10;4403.16;3410;993.16
2020;2024-08-15;23;296;2;12;1;1081.01;680;5;1026.96;680;346.96
2021;2023-08-03;4;422;2;7;4;1059.28;606;10;3813.41;2424;1389.41
2022;2023-05-22;26;181;5;5;4;835.82;478;15;2841.79;1912;929.79
2023;2024-01-30;12;62;5;10;3;181.86;114;10;491.02;342;149.02
2024;2023-01-29;5;269;1;1;3;69.39;47;5;197.76;141;56.76
2025;2023-08-11;17;372;3;3;2;439.51;310;5;835.07;620;215.07
2026;2025-11-05;5;325;5;15;2;69.39;47;5;131.84;94;37.84
2027;2025-12-21;11;263;2;2;1;519.38;363;5;493.41;363;130.41
2028;2024-01-16;24;146;3;13;4;405.54;306;15;1378.84;1224;154.84
2029;2024-01-20;25;363;2;7;3;978.48;682;0;2935.44;2046;889.44
2030;2024-01-30;25;365;4;4;4;978.48;682;0;3913.92;2728;1185.92
2031;2024-09-06;10;216;5;5;1;1154.83;660;0;1154.83;660;494.83
2032;2025-07-16;18;496;2;12;5;377.84;282;0;1889.2;1410;479.2
2033;2024-04-12;23;397;1;6;2;1081.01;680;15;1837.72;1360;477.72
2034;2025-08-04;1;365;2;12;3;242.37;174;0;727.11;522;205.11
2035;2024-05-12;12;399;3;8;2;181.86;114;15;309.16;228;81.16
2036;2025-01-07;17;22;1;11;1;439.51;310;5;417.53;310;107.53
2037;2023-11-09;14;64;1;11;2;361.58;231;15;614.69;462;152.69
2038;2025-08-05;24;334;2;7;4;405.54;306;10;1459.94;1224;235.94
2039;2025-05-15;8;221;4;4;4;919.26;614;0;3677.04;2456;1221.04
2040;2024-08-08;17;50;1;1;5;439.51;310;0;2197.55;1550;647.55
2041;2023-03-05;8;155;3;8;2;919.26;614;5;1746.59;1228;518.59
2042;2023-03-03;16;199;3;8;4;142.24;105;0;568.96;420;148.96
2043;2024-07-09;24;373;4;14;3;405.54;306;0;1216.62;918;298.62
2044;2024-05-10;18;80;5;5;3;377.84;282;0;1133.52;846;287.52
2045;2023-11-13;20;281;5;15;1;479.99;293;0;479.99;293;186.99
2046;2023-12-24;23;205;3;3;4;1081.01;680;0;4324.04;2720;1604.04
2047;2023-03-01;5;491;1;1;1;69.39;47;15;58.98;47;11.98
2048;2025-05-11;21;226;3;8;5;382.02;244;15;1623.58;1220;403.58
2049;2025-10-18;15;285;2;2;5;74.85;55;0;374.25;275;99.25
2050;2023-06-28;18;334;1;11;1;377.84;282;0;377.84;282;95.84
2051;2025-02-19;15;285;1;11;1;74.85;55;0;74.85;55;19.85
2052;2023-05-04;10;261;1;6;3;1154.83;660;0;3464.49;1980;1484.49
2053;2024-08-22;3;188;3;8;4;212.75;123;0;851.0;492;359.0
2054;2025-03-09;10;51;3;8;3;1154.83;660;0;3464.49;1980;1484.49
2055;2023-10-17;26;318;2;12;5;835.82;478;5;3970.14;2390;1580.14
2056;2025-08-27;11;428;3;8;3;519.38;363;15;1324.42;1089;235.42
2057;2025-09-24;13;57;3;3;4;770.23;523;0;3080.92;2092;988.92
2058;2025-05-23;4;240;1;6;5;1059.28;606;15;4501.94;3030;1471.94
2059;2023-04-05;13;327;5;10;4;770.23;523;0;3080.92;2092;988.92
2060;2025-11-02;10;289;1;1;2;1154.83;660;15;1963.21;1320;643.21
2061;2023-02-13;21;63;4;14;3;382.02;244;0;1146.06;732;414.06
2062;2024-01-30;15;22;5;10;5;74.85;55;5;355.54;275;80.54
2063;2025-11-16;10;123;1;11;5;1154.83;660;0;5774.15;3300;2474.15
2064;2023-08-01;9;314;5;10;1;316.86;233;15;269.33;233;36.33
2065;2024-03-30;14;339;1;1;5;361.58;231;0;1807.9;1155;652.9
2066;2025-11-03;3;352;3;8;3;212.75;123;0;638.25;369;269.25
2067;2023-08-10;8;121;5;15;5;919.26;614;0;4596.3;3070;1526.3
2068;2024-05-26;23;455;1;1;1;1081.01;680;5;1026.96;680;346.96
2069;2024-03-12;4;412;4;4;4;1059.28;606;5;4025.26;2424;1601.26
2070;2024-10-08;9;457;2;2;2;316.86;233;0;633.72;466;167.72
2071;2023-11-23;15;118;1;6;4;74.85;55;10;269.46;220;49.46
2072;2023-11-29;9;481;3;3;3;316.86;233;0;950.58;699;251.58
2073;2024-07-16;8;188;3;13;5;919.26;614;0;4596.3;3070;1526.3
